sha$~date$~branches
7f397ed23bd85f1cd202c2fc01d44f139997ee43$~1359142072"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
77c48849e79b9760d8d5f8369599b38c1216f084$~1359143993"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
6067ad02ba7937e60394571c85df9917876cb209$~1359168600"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
8b8b894b48adeebfeeb4a0de4872176e513b4ce6$~1359259688"$~
2bd3c4bb65e983a687081674d8ef2ad0d0998b07$~1359283394"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
0a0992586d9b2282b648ef7a9e62340cfc610205$~1359378239"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
35367e71a744a1551b084ac7f2c897b37b5fef4a$~1359392592"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
c543343ec44c9c7c95ba71557e51090a116db3d1$~1359462435"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
4b2921184db84536f3f23631720b42744207738d$~1359542842"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
0d973ddbfc7294036a31498e1009340ce68bb083$~1359545918"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
f808fdc16974e17a0ede6d3c22f91fae13a4df4b$~1359906971"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
aec74a05165aba673318f1c093aefc8d659ae3f3$~1359953298"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
f311e41db9679987e9dcc5233bba187b1e291140$~1359987944"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
3c5f2118a0043efa1575f10911072ae11e8c9402$~1359990053"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
628129d4655744054d16453986a0ad34a0f35731$~1360320633"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
3bb56251786b2d9ca256239496e3eb6c5dc5047e$~1360502650"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
f606616805d72a434b602f501b4ee71d33d87d4d$~1360502814"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
f5823eb52323d3ce2049302f974eb33d29c6eb7a$~1360877393"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
d338641dd404d8dd12fb444e0d3941598f4a0484$~1361016236"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
9103a1ac7534efc72c63aae798638ffc31d078df$~1361250368"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
2c4130443cef982db35e316c4eec4885d8f1cfc3$~1361270644"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
afb7fdf1d53ce1e7c0af2c22e1d22e8544c2b582$~1361273464"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
3830fade2e193dc790937beb3eebefd3b2768b6d$~1361295174"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
7eab65cfdf6d8c9a7b61d9b5eb62a222eccadb4b$~1361297656"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
7723c2c717c994653152323d621b24d4e6afbdca$~1361320292"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
258a0d473bfe0627f03882e8d331361bdea40e68$~1361624230"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
c79fd89874bc4145781a6d7c054ec703ede2a4c9$~1361984122"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
dff0959fbe1c1eeef2a36a23a595fdc1b37ec0d6$~1362113277"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
c8795c430fb632d88b2fd749ba673eb91abfc4ba$~1362248254"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
ec6fec82fefdd76048ef9475c6f965f0f694665b$~1362968361"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
2eea76c64d869fbaa70a01f8f7a0b0890ab39d5d$~1363327463"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
2d2659c0c0bce99fcd1648cc21a28d6372160ce6$~1363449659"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
a6daeac4e978ace0f1e0686d1beb4bfea9a874fc$~1363950938"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
6e07a8d4184f0248bd4ab833d85c938c86f22426$~1368076870"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
6092447a22ac17dbb307339f0aa33a1b42ea36b0$~1371272304"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
73bf105b6cabaf640c8300d945bccffd8a283f19$~1371395916"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
248c0a3e80495600fa25b2155a2e6a1f420f8d95$~1371472419"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
e0d5910ff2594e187329057618301c6d8b35ff58$~1371539740"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
ac10ec30a255f50a563aef1faaa8a73963b8cc28$~1371543094"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
5ce1786fc4fadecdfb83f5b240613fae481f56dd$~1371543249"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
619dff598fd172f1e5023ae46a6efd02d368e348$~1371561766"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
f9673c677749b64f1ee088e2ef63ef5f902d713f$~1372137954"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
a12f6d17eeb77454f536330138310127e438b59d$~1372573259"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
b674d2ce2e4084d210aec75d31e351014dc5e31e$~1372919443"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
d547f9f27377e655c7fe5ebf9af72d57233cb06d$~1372940024"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
933aac552c098811488c3b5097b9b1be0805186a$~1373256301"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
8e830e8413f8a215fe05d0b93d5671ae1f2a7802$~1374047007"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
330947898cf57a66bc3e5d893ae6d38d0460f43b$~1374585320"$~
5f74b5cda4ed58c7b5559e12a943c34a2c37d9f3$~1374610733"$~
4f56322982a5aff52f28e9f5756b3adf4172cffa$~1377540369"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
05111cc5c473d7390f2961da8e714b08594e3ee9$~1379588431"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
5cd7c3a2f507955912ee670370aae0d82c027fc0$~1379665905"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
f10e2744df37f8e26a6c75cad5aaef1591b21ad0$~1381107516"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
cb02b2ecb56c5d136414e8725fabd77c80aaf97b$~1381517691"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
80a8e75c39ff49844a44be34f6f7ff9ed3b39465$~1382208427"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
bd86084c0e2188b4872460ee7f9cfc65b5ad2c72$~1382383235"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
16be317ca3ada66e88720b905ed5b69c394ad824$~1382538738"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
de3c4cd3537547fe44fb81e70c30a9c1a53cf839$~1383576794"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
7997de4d537cf4f3e2f0f37d333f7627d56012c7$~1384347130"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
bce5c0e6fe0bd3d3eff6378fbe9162c71dda433e$~1384755504"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
a6a62ba99aff8cae18a2291ccd0a0db5034b9ab7$~1384839288"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
5099a7fa5620108170de53654a41dd7b21f6c595$~1384863688"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
16030b6881fd835f0c8a444c488edb0cfd33ddf5$~1384866366"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
d52ac09024ed83d93bcf91b7ca09fe4bc10e7f19$~1384940861"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
c19d9bcdb0b6500197088b1955f805481634edd8$~1385443851"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
ca772f27c8370ac827a50f4f74f2b85ee6e41747$~1385473949"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
91fefe4778e58338d0eb00ec66f44c8f38571b03$~1385706641"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
777418bc9d506d665a3ed7e2a5960dfbdef98d50$~1385831863"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
ada84ca4f4d1361258360d1821df9456fba785ae$~1385989108"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
e05225f06e386e0056a03d3aa056402e135e14fe$~1386245583"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
5dc7907dafce23a839751a434116562e90d5ff0c$~1386303285"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
946e3f5376a4d17b6f86831810319213e99a87e9$~1386456876"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
73de883b9b75b825ef8f2d8fdf6b21d057e429eb$~1386616523"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
c5778fab9ead923e834869eea4911f7899d8c0e9$~1386628406"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
7317f4b3af0566c1dc4d0aebc8b1377feea58bba$~1386752404"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
68859c675c1a3c39fb1d3ff2ab020626ba9b7184$~1386892564"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
8855cb2f10f4ed566976f19c6235c032d7503ce6$~1387033787"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
5a4b22a262a5c395e46fcf8e3d8d14a1cb3c9ae1$~1387839533"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
3f5db747dba935d9f570117dd00cdfba1bcccfbd$~1389084401"$~
04ad96a9cdb32d17d264e217b5a2200e243cd457$~1389261672"$~
ebc064af1e83e1357ef25b217487ba56286406e3$~1389776983"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
d4b3309087c9c74c6695b7093a313ed5c1cc0f05$~1391597726"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
91b6b83c82c80de00267fba7c0ef1daf4f082c3e$~1392020006"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
501116ace7ba9b906827bfca451fc7daf2b1e1ec$~1392070862"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
66ede7f878bb66b1940dcba9e547b50ea044683d$~1392128153"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
37ad12286d66e447de416677b7801c347490ec59$~1392137697"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
090b45fb999322c4a287b7dde1ba0b1124f4b256$~1392375756"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
9dc1611ec37704c1a9cbb98cfbc7617b0f48da81$~1393245353"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
e06e4c0f8fa85bf0ee6f822ccd200b6bf51479b9$~1393343128"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
eb66084c6af0140ebdd9befa9963a02c71bba1d4$~1393343344"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
0effeb4dc2d3fe3fbde803f07930fe92f61ca6e8$~1393343465"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
6fed9f34b12afaf35c663c4ea7a18e61ee55a467$~1393605677"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
d323301b27e69ae9813d5ed982fb9c8a34a90ca1$~1394691755"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
ef90032e36f7dff8488c168da5cb02d3811d1b2e$~1395554056"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
a0810215c058b34d415d877c6be6a9ae746c2c28$~1395856584"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
a68495f51ef68f55f213e1cca7c932c583a8fa15$~1395936079"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
45124e031accd7228b163791f969af9134ec475a$~1395939935"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
f08f21e6f15d396efa99777e6e011549fe247403$~1396286000"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
69becfeffe051fd3019aa076bf7df454a3acadf7$~1396979583"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
37ecea6f9b3d3c815cef213b3442eeab5afd3466$~1397308090"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
cdf20be73d813c227a3b12d13e9d867e46b9e5eb$~1397469917"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
70298dd3c21430935659745436fe1f8709483718$~1398186640"$~
30a8371690d89f03c921871ce520a719427d4a4b$~1398188490"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
b16b2f13b00060b1147714cfe0829d26a3318ada$~1399044672"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
bf17a161f5fdad77e7afd607cd40e625a9446480$~1400246535"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
e99577db59038cdb4722c712f95cdcb22c07f20f$~1400392535"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
9881ad3b64f0ce6f73cc36a934834709e31fc2e0$~1400428557"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
cd57b008c823df9dfaa6502a47622e5513966e99$~1400773550"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
752c797041751d4573049b0a005316fa71d0bb18$~1401085474"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
0c79b508ef69a862db44096a8699077a3438f2cd$~1403077915"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
1467a8361e403c8217d1adcc8202303d85bf2d51$~1403078370"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
4941aa15702ba16e6be60ec20cfe5706fd244f92$~1403279827"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
6336d065bde9632ae07f5ce5ca01b430fa16db86$~1403323132"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
ebdeba6eb2be3993f9c38b5576097c9e22e6871f$~1403895091"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
6b2bf6d2155ad199600b94c6db7870cc95a26688$~1404240250"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
c77dd00cbdd8210e443f85f9fcc40b00ef7e2240$~1404244270"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
ad6c52c1d9f8b2854ca96366e33affdfb92b2fa6$~1404248651"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
909646a428703317ac9a32a910b6b98fe9640598$~1404249289"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
c7268b560b7146f291f77af6b58e10620e945237$~1404315628"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
a4b354214cf68d394956308b7700ae07edbd3a99$~1404727441"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
96b6ded2cc3374697085d161051a9ba0fb416e31$~1405436294"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
c8452cfcca77582354801895e362212d51e17fec$~1405518870"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
e8b29460bde1e32853007c75b4ece530c09261e6$~1405537674"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
cafee91fe235bc10978ff8fdb5a4d66c4a225e08$~1405800055"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
894bc797bba2130c5c974760cf6ac375f12851f2$~1405800094"$~* master,  remotes/origin/HEAD -> origin/master,  remotes/origin/dev,  remotes/origin/master,  remotes/origin/master-pre-rollback,  remotes/origin/revert-4710-patch-1,
