Date;hash;release
1144412898;1e8f155ac10dc399d57cf4d7d67d8973489fdb0e;refs/tags/TYPO3_4-0-0
1135740987;60944b5a8c3a331ad0090585f2ba5c37c4bb00f2;refs/tags/TYPO3_4-0-0beta1
1137718186;6d50c45b6807af0f0871a245d26e5e1d5b7fbc31;refs/tags/TYPO3_4-0-0beta2
1140091322;5dbf1e1944efb418fed17aff6ae3affc372c3650;refs/tags/TYPO3_4-0-0beta3
1141947652;36ce3984d62a46796b27b9824877b55dd7638b75;refs/tags/TYPO3_4-0-0rc1
1143400191;484c3436093d8e656b9f93b8dbe97b13b95cfd0a;refs/tags/TYPO3_4-0-0rc2
1144363859;15c908d57ef7da84f057974aad292e7212c1766b;refs/tags/TYPO3_4-0-0rc4
1154449823;0fc5b90700b640cc7aa3348b75376f2d326daaf6;refs/tags/TYPO3_4-0-1
1232459251;922bf1abfe7c0421c3633bc20e0bb45423743bd4;refs/tags/TYPO3_4-0-10
1232810074;64284f64646a4c6dcdb2588849c58f6b6fa515af;refs/tags/TYPO3_4-0-11
1234253559;4762e8dba259fc8fd8ff9656586b5741227fda06;refs/tags/TYPO3_4-0-12
1246570924;5059b04f68520e5d7572d818bdb96e04abc72640;refs/tags/TYPO3_4-0-13
1159101706;ef4c7147027fe0c2f1793834fb57ba76c6a83799;refs/tags/TYPO3_4-0-2
1165838422;b2ab6e352d627985827d713a96e6a04ec920bc3c;refs/tags/TYPO3_4-0-3
1168532877;16f534db8416f0fbc32850bbc11f8fc711a1dc33;refs/tags/TYPO3_4-0-4
1172032870;ce917b0492717860c0d0dc4a23840d6f650d9231;refs/tags/TYPO3_4-0-5
1175551907;10e3922513ac6bd0ee3d18e278186cf3b3fab273;refs/tags/TYPO3_4-0-6
1184614539;5f68ff3f19e38bcc08d571e0a64c82065576aab8;refs/tags/TYPO3_4-0-7
1197316051;6318a15dbadba441734a9bc2416edc1fa72a15d5;refs/tags/TYPO3_4-0-8
1213173974;29f959908391e6de40073f562480b12c14dd16be;refs/tags/TYPO3_4-0-9
1173142781;4fe74b7a9d7cd8cff6751688525012500f13a993;refs/tags/TYPO3_4-1-0
1170808486;c3495659a0b85fad08891b43fa687443fba1aa98;refs/tags/TYPO3_4-1-0RC1
1172033078;e786aeb52069f2ab7ea8ccce90e53e9342f32dd5;refs/tags/TYPO3_4-1-0RC2
1175551866;5620a3d5d1481919deb2bbca4969e809abc0b18e;refs/tags/TYPO3_4-1-1
1234254553;d5f87ae47e3ec6c2a69ff3dd3b43bfe94a0c92a9;refs/tags/TYPO3_4-1-10
1246527126;7733538bfcd69672239c8e5d03a302fdf1669b25;refs/tags/TYPO3_4-1-11
1246649736;39a68c1a077581b0b9752336b42207baf4e8a965;refs/tags/TYPO3_4-1-12
1256213193;57cb887f9bf73e0834e8e9a5fc1f37c932666811;refs/tags/TYPO3_4-1-13
1280311017;df035e179438ec1f1b89023c43b29cf04cf72773;refs/tags/TYPO3_4-1-14
1281091210;688ab2ce65d8eb26a703c071ebf2b373b44dbb1e;refs/tags/TYPO3_4-1-15
1184613764;a1897148da7b16274b79152b9896647481c95f3e;refs/tags/TYPO3_4-1-2
