# oldVersion,newVersion,#oldTables,#newTables,#oldAttrs,newAttr,tableIns,tableDel,attrIns,attrDel,attrTypeAlt,keyAlt,totalAlt
rev_1.112.2.6.sql,rev_1.112.2.7.sql,69,69,737,737,0,0,0,0,0,0,0
rev_1.112.2.7.sql,rev_1.112.2.8.sql,69,69,737,737,0,0,0,0,0,0,0
rev_1.112.2.8.sql,rev_1.113.sql,69,74,737,811,5,0,74,0,0,0,0
rev_1.113.sql,rev_1.114.sql,74,74,811,811,0,0,0,0,0,0,0
rev_1.114.sql,rev_1.115.sql,74,74,811,811,0,0,0,0,0,0,0
rev_1.115.sql,rev_1.116.sql,74,74,811,811,0,0,0,0,1,0,1
rev_1.116.sql,rev_1.117.sql,74,74,811,811,0,0,0,0,0,0,0
rev_1.117.sql,rev_1.118.sql,74,74,811,811,0,0,0,0,0,0,0
rev_1.118.sql,rev_1.119.sql,74,74,811,811,0,0,0,0,0,0,0
rev_1.119.sql,rev_1.120.sql,74,74,811,811,0,0,0,0,0,0,0
rev_1.120.sql,rev_1.121.sql,74,64,811,748,0,10,0,63,0,0,0
rev_1.121.sql,rev_1.122.0.sql,64,64,748,748,0,0,0,0,0,0,0
rev_1.122.0.sql,rev_1.122.2.1.sql,64,65,748,750,1,0,2,0,0,0,0
rev_1.122.2.1.sql,rev_1.122.2.2.sql,65,65,750,750,0,0,0,0,0,0,0
rev_1.122.2.2.sql,rev_1.122.2.3.sql,65,65,750,750,0,0,0,0,0,0,0
rev_1.122.2.3.sql,rev_1.122.2.4.sql,65,65,750,750,0,0,0,0,0,0,0
rev_1.122.2.4.sql,rev_1.123.sql,65,66,750,786,1,0,37,2,0,0,0
rev_1.123.sql,rev_1.124.sql,66,66,786,787,0,0,1,0,0,0,0
rev_1.124.sql,rev_1.125.sql,66,66,787,787,0,0,0,0,0,0,0
rev_1.125.sql,rev_1.126.sql,66,66,787,787,0,0,0,0,0,0,0
rev_1.126.sql,rev_1.127.sql,66,66,787,786,0,0,0,2,0,0,0
rev_1.127.sql,rev_1.128.sql,66,66,786,786,0,0,0,0,0,0,0
rev_1.128.sql,rev_1.129.sql,66,66,786,787,0,0,1,0,0,0,0
rev_1.129.sql,rev_1.130.sql,66,66,787,787,0,0,0,0,0,0,0
rev_1.130.sql,rev_1.131.sql,66,66,787,787,0,0,0,0,0,0,0
rev_1.131.sql,rev_1.132.sql,66,66,787,787,0,0,0,0,0,0,0
rev_1.132.sql,rev_1.133.sql,66,66,787,788,0,0,3,4,0,0,0
rev_1.133.sql,rev_1.134.sql,66,66,788,788,0,0,0,0,0,0,0
rev_1.134.sql,rev_1.135.sql,66,66,788,788,0,0,0,0,0,0,0
rev_1.135.sql,rev_1.136.0.sql,66,66,788,788,0,0,0,0,0,0,0
rev_1.136.0.sql,rev_1.136.2.1.sql,66,74,788,846,8,0,62,8,0,0,0
rev_1.136.2.1.sql,rev_1.137.sql,74,73,846,837,0,1,2,15,0,0,0
rev_1.137.sql,rev_1.138.sql,73,73,837,837,0,0,0,0,0,0,0
rev_1.138.sql,rev_1.139.sql,73,73,837,837,0,0,0,0,0,0,0
rev_1.139.sql,rev_1.140.sql,73,73,837,837,0,0,0,0,0,0,0
rev_1.140.sql,rev_1.141.sql,73,73,837,837,0,0,0,0,0,0,0
rev_1.141.sql,rev_1.142.sql,73,74,837,847,1,0,12,4,0,0,0
rev_1.142.sql,rev_1.143.sql,74,74,847,847,0,0,0,0,0,0,0
rev_1.143.sql,rev_1.144.sql,74,74,847,846,0,0,0,2,0,0,0
rev_1.144.sql,rev_1.145.sql,74,74,846,846,0,0,0,0,5,0,5
rev_1.145.sql,rev_1.146.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.146.sql,rev_1.147.0.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.0.sql,rev_1.147.2.1.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.1.sql,rev_1.147.2.10.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.10.sql,rev_1.147.2.11.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.11.sql,rev_1.147.2.12.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.12.sql,rev_1.147.2.13.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.13.sql,rev_1.147.2.2.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.2.sql,rev_1.147.2.3.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.3.sql,rev_1.147.2.4.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.4.sql,rev_1.147.2.5.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.5.sql,rev_1.147.2.6.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.6.sql,rev_1.147.2.7.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.7.sql,rev_1.147.2.8.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.8.sql,rev_1.147.2.9.sql,74,74,846,846,0,0,0,0,0,0,0
rev_1.147.2.9.sql,rev_1.148.sql,74,76,846,866,2,0,23,6,0,0,0
rev_1.148.sql,rev_1.149.sql,76,76,866,867,0,0,1,0,0,0,0
rev_1.149.sql,rev_1.150.sql,76,74,867,838,0,2,2,32,0,0,0
rev_1.150.sql,rev_1.151.0.sql,74,74,838,838,0,0,0,0,0,0,0
rev_1.151.0.sql,rev_1.151.2.1.sql,74,74,838,838,0,0,1,1,0,0,0
rev_1.151.2.1.sql,rev_1.151.2.2.sql,74,74,838,838,0,0,0,0,0,0,0
rev_1.151.2.2.sql,rev_1.151.2.3.sql,74,74,838,838,0,0,0,0,0,0,0
rev_1.151.2.3.sql,rev_1.151.2.4.sql,74,74,838,838,0,0,0,0,0,0,0
rev_1.151.2.4.sql,rev_1.151.2.5.sql,74,74,838,838,0,0,0,0,0,0,0
